timestamp_ns,value_rpm
1720947600000000000,57
1720947600010000000,0
1720947600020000000,2
1720947600030000000,1
1720947600040000000,0
1720947600050000000,0
1720947600060000000,0
1720947600070000000,24
1720947600080000000,56
1720947600090000000,67
1720947600100000000,0
1720947600110000000,109
1720947600120000000,14
1720947600130000000,0
1720947600140000000,0
1720947600150000000,89
1720947600160000000,11
1720947600170000000,34
1720947600180000000,13
1720947600190000000,11
1720947600200000000,0
1720947600210000000,51
1720947600220000000,0
1720947600230000000,19
1720947600240000000,122
1720947600250000000,0
1720947600260000000,50
1720947600270000000,0
1720947600280000000,0
1720947600290000000,0
1720947600300000000,0
1720947600310000000,48
1720947600320000000,0
1720947600330000000,84
1720947600340000000,0
1720947600350000000,0
1720947600360000000,55
1720947600370000000,0
1720947600380000000,0
1720947600390000000,0
1720947600400000000,0
1720947600410000000,40
1720947600420000000,0
1720947600430000000,0
1720947600440000000,32
1720947600450000000,0
1720947600460000000,0
1720947600470000000,42
1720947600480000000,0
1720947600490000000,0
1720947600500000000,111
1720947600510000000,91
1720947600520000000,0
1720947600530000000,100
1720947600540000000,81
1720947600550000000,97
1720947600560000000,44
1720947600570000000,0
1720947600580000000,34
1720947600590000000,14
1720947600600000000,78
1720947600610000000,116
1720947600620000000,0
1720947600630000000,4
1720947600640000000,44
1720947600650000000,15
1720947600660000000,58
1720947600670000000,0
1720947600680000000,0
1720947600690000000,55
1720947600700000000,25
1720947600710000000,7
1720947600720000000,0
1720947600730000000,21
1720947600740000000,0
1720947600750000000,0
1720947600760000000,0
1720947600770000000,120
1720947600780000000,0
1720947600790000000,0
1720947600800000000,35
1720947600810000000,0
1720947600820000000,30
1720947600830000000,47
1720947600840000000,17
1720947600850000000,0
1720947600860000000,0
1720947600870000000,57
1720947600880000000,99
1720947600890000000,0
1720947600900000000,0
1720947600910000000,0
1720947600920000000,0
1720947600930000000,0
1720947600940000000,0
1720947600950000000,0
1720947600960000000,0
1720947600970000000,0
1720947600980000000,0
1720947600990000000,27
1720947601000000000,0
1720947601010000000,172
1720947601020000000,0
1720947601030000000,97
1720947601040000000,19
1720947601050000000,29
1720947601060000000,0
1720947601070000000,0
1720947601080000000,2
1720947601090000000,32
1720947601100000000,0
1720947601110000000,47
1720947601120000000,0
1720947601130000000,77
1720947601140000000,0
1720947601150000000,7
1720947601160000000,0
1720947601170000000,38
1720947601180000000,106
1720947601190000000,65
1720947601200000000,0
1720947601210000000,20
1720947601220000000,47
1720947601230000000,0
1720947601240000000,0
1720947601250000000,7
1720947601260000000,191
1720947601270000000,0
1720947601280000000,0
1720947601290000000,0
1720947601300000000,0
1720947601310000000,98
1720947601320000000,47
1720947601330000000,0
1720947601340000000,24
1720947601350000000,0
1720947601360000000,144
1720947601370000000,38
1720947601380000000,2
1720947601390000000,13
1720947601400000000,31
1720947601410000000,55
1720947601420000000,97
1720947601430000000,62
1720947601440000000,26
1720947601450000000,96
1720947601460000000,65
1720947601470000000,0
1720947601480000000,0
1720947601490000000,84
1720947601500000000,0
1720947601510000000,74
1720947601520000000,0
1720947601530000000,0
1720947601540000000,0
1720947601550000000,18
1720947601560000000,0
1720947601570000000,0
1720947601580000000,0
1720947601590000000,0
1720947601600000000,0
1720947601610000000,40
1720947601620000000,0
1720947601630000000,81
1720947601640000000,0
1720947601650000000,30
1720947601660000000,0
1720947601670000000,0
1720947601680000000,0
1720947601690000000,0
1720947601700000000,0
1720947601710000000,0
1720947601720000000,0
1720947601730000000,0
1720947601740000000,93
1720947601750000000,0
1720947601760000000,0
1720947601770000000,0
1720947601780000000,0
1720947601790000000,87
1720947601800000000,0
1720947601810000000,34
1720947601820000000,114
1720947601830000000,3
1720947601840000000,0
1720947601850000000,16
1720947601860000000,17
1720947601870000000,105
1720947601880000000,0
1720947601890000000,0
1720947601900000000,0
1720947601910000000,0
1720947601920000000,114
1720947601930000000,28
1720947601940000000,54
1720947601950000000,39
1720947601960000000,0
1720947601970000000,0
1720947601980000000,104
1720947601990000000,36
1720947602000000000,0
1720947602009999999,277
1720947602020000000,200
1720947602029999999,850
1720947602040000000,813
1720947602049999999,874
1720947602060000000,1106
1720947602069999999,1451
1720947602080000000,1557
